Voltage,Current,Frequency,Temperature,Fault,Shutdown
281,8.79,50.29,31,Overvoltage,Yes
241,14.32,50.01,50,Overload,Yes
8,0.0,0.0,26,Line Break,Yes
16,0.0,0.0,23,Line Break,Yes
272,9.67,50.75,33,Overvoltage,Yes
291,9.13,50.62,38,Overvoltage,Yes
9,0.0,0.0,21,Line Break,Yes
6,0.0,0.0,24,Line Break,Yes
247,11.0,49.92,51,Overload,Yes
7,0.0,0.0,28,Line Break,Yes
287,7.21,50.21,42,Overvoltage,Yes
297,7.64,50.49,32,Overvoltage,Yes
140,2.09,49.29,29,Undervoltage,Yes
127,3.14,49.14,32,Undervoltage,Yes
237,3.57,50.01,32,Normal,No
235,6.5,49.92,32,Normal,No
286,9.06,50.89,38,Overvoltage,Yes
13,0.0,0.0,22,Line Break,Yes
19,0.0,0.0,22,Line Break,Yes
246,13.29,50.15,49,Overload,Yes
13,0.0,0.0,21,Line Break,Yes
0,0.0,0.0,22,Line Break,Yes
253,11.86,50.14,49,Overload,Yes
17,0.0,0.0,25,Line Break,Yes
272,7.87,50.62,33,Overvoltage,Yes
172,2.19,49.36,35,Undervoltage,Yes
238,6.27,49.94,27,Normal,No
256,11.91,50.12,50,Overload,Yes
264,9.31,50.57,44,Overvoltage,Yes
295,8.8,50.63,36,Overvoltage,Yes
7,0.0,0.0,28,Line Break,Yes
231,5.36,49.84,33,Normal,No
16,0.0,0.0,27,Line Break,Yes
235,5.52,49.88,25,Normal,No
298,6.1,50.42,44,Overvoltage,Yes
115,4.1,49.37,31,Undervoltage,Yes
290,6.05,50.84,39,Overvoltage,Yes
290,5.51,50.98,42,Overvoltage,Yes
247,18.97,50.16,51,Overload,Yes
0,0.0,0.0,28,Line Break,Yes
220,6.52,50.02,35,Normal,No
278,5.18,50.31,35,Overvoltage,Yes
238,6.0,50.2,27,Normal,No
120,5.03,49.8,35,Undervoltage,Yes
276,9.6,50.36,37,Overvoltage,Yes
18,0.0,0.0,22,Line Break,Yes
6,0.0,0.0,30,Line Break,Yes
10,0.0,0.0,25,Line Break,Yes
170,3.12,49.93,27,Undervoltage,Yes
255,18.96,49.85,51,Overload,Yes
259,10.55,50.0,55,Overload,Yes
276,9.93,50.91,44,Overvoltage,Yes
131,4.25,49.13,25,Undervoltage,Yes
141,3.81,49.92,26,Undervoltage,Yes
122,3.96,49.51,30,Undervoltage,Yes
280,5.17,50.43,36,Overvoltage,Yes
251,11.38,49.87,40,Overload,Yes
14,0.0,0.0,23,Line Break,Yes
18,0.0,0.0,28,Line Break,Yes
232,3.82,50.14,30,Normal,No
252,14.92,49.94,44,Overload,Yes
18,0.0,0.0,21,Line Break,Yes
13,0.0,0.0,22,Line Break,Yes
6,0.0,0.0,20,Line Break,Yes
247,15.67,50.04,50,Overload,Yes
276,5.31,50.73,38,Overvoltage,Yes
254,13.08,50.04,55,Overload,Yes
236,7.41,50.16,27,Normal,No
254,16.06,50.13,52,Overload,Yes
243,11.12,49.98,40,Overload,Yes
293,8.75,50.89,32,Overvoltage,Yes
238,6.98,49.99,33,Normal,No
258,11.78,50.16,52,Overload,Yes
15,0.0,0.0,28,Line Break,Yes
224,5.24,50.07,27,Normal,No
242,15.73,49.83,41,Overload,Yes
154,4.56,49.99,30,Undervoltage,Yes
241,15.29,49.86,51,Overload,Yes
281,7.82,50.27,30,Overvoltage,Yes
224,7.96,50.08,34,Normal,No
259,10.65,49.96,51,Overload,Yes
220,4.15,49.82,31,Normal,No
250,18.16,49.93,55,Overload,Yes
223,7.87,49.98,32,Normal,No
11,0.0,0.0,27,Line Break,Yes
18,0.0,0.0,25,Line Break,Yes
10,0.0,0.0,28,Line Break,Yes
242,10.31,50.01,41,Overload,Yes
233,5.2,49.86,33,Normal,No
292,8.71,50.85,39,Overvoltage,Yes
227,6.17,50.17,26,Normal,No
230,3.77,49.81,30,Normal,No
254,12.94,50.17,45,Overload,Yes
245,18.32,50.17,49,Overload,Yes
248,19.81,49.88,47,Overload,Yes
161,4.06,49.86,26,Undervoltage,Yes
13,0.0,0.0,25,Line Break,Yes
127,4.5,49.46,32,Undervoltage,Yes
2,0.0,0.0,24,Line Break,Yes
231,4.56,50.17,29,Normal,No
223,5.38,50.18,25,Normal,No
19,0.0,0.0,21,Line Break,Yes
264,8.15,50.25,45,Overvoltage,Yes
222,6.51,50.09,34,Normal,No
250,18.18,50.01,50,Overload,Yes
12,0.0,0.0,27,Line Break,Yes
244,11.95,50.07,52,Overload,Yes
228,5.96,49.92,32,Normal,No
148,5.44,49.76,35,Undervoltage,Yes
289,8.44,50.63,41,Overvoltage,Yes
296,7.19,50.13,43,Overvoltage,Yes
10,0.0,0.0,26,Line Break,Yes
261,8.42,50.56,42,Overvoltage,Yes
3,0.0,0.0,20,Line Break,Yes
261,9.89,50.27,37,Overvoltage,Yes
222,5.72,49.89,33,Normal,No
252,17.49,50.07,47,Overload,Yes
300,9.52,50.74,45,Overvoltage,Yes
153,5.93,49.78,27,Undervoltage,Yes
144,5.83,49.93,34,Undervoltage,Yes
2,0.0,0.0,25,Line Break,Yes
234,7.9,49.85,35,Normal,No
277,5.69,50.11,36,Overvoltage,Yes
296,5.34,50.12,44,Overvoltage,Yes
245,19.35,49.83,43,Overload,Yes
273,5.51,50.34,34,Overvoltage,Yes
3,0.0,0.0,30,Line Break,Yes
235,6.58,49.9,33,Normal,No
241,14.71,50.16,52,Overload,Yes
6,0.0,0.0,23,Line Break,Yes
233,7.57,50.07,27,Normal,No
3,0.0,0.0,28,Line Break,Yes
300,5.68,50.13,45,Overvoltage,Yes
101,5.4,49.75,26,Undervoltage,Yes
243,17.97,49.95,47,Overload,Yes
16,0.0,0.0,30,Line Break,Yes
234,3.72,50.07,31,Normal,No
16,0.0,0.0,27,Line Break,Yes
160,4.12,49.1,25,Undervoltage,Yes
237,3.42,49.89,28,Normal,No
286,8.89,50.62,45,Overvoltage,Yes
152,3.4,49.33,31,Undervoltage,Yes
231,6.14,49.84,25,Normal,No
251,10.59,50.14,50,Overload,Yes
11,0.0,0.0,28,Line Break,Yes
257,10.38,49.82,46,Overload,Yes
269,9.31,50.86,40,Overvoltage,Yes
225,4.04,50.16,29,Normal,No
8,0.0,0.0,25,Line Break,Yes
174,3.51,49.9,26,Undervoltage,Yes
220,7.84,50.12,27,Normal,No
277,8.05,50.04,31,Overvoltage,Yes
240,4.35,50.05,27,Normal,No
255,15.97,50.07,40,Overload,Yes
292,5.48,50.05,36,Overvoltage,Yes
263,6.45,50.8,37,Overvoltage,Yes
13,0.0,0.0,22,Line Break,Yes
245,11.84,50.08,47,Overload,Yes
259,18.1,49.98,50,Overload,Yes
177,2.32,49.57,32,Undervoltage,Yes
101,2.96,49.72,34,Undervoltage,Yes
237,3.8,49.96,31,Normal,No
169,5.09,49.5,25,Undervoltage,Yes
139,4.39,49.14,26,Undervoltage,Yes
297,5.43,50.82,39,Overvoltage,Yes
287,6.83,50.18,42,Overvoltage,Yes
287,9.29,50.76,38,Overvoltage,Yes
286,7.2,50.08,41,Overvoltage,Yes
279,6.04,50.74,44,Overvoltage,Yes
222,5.81,50.17,32,Normal,No
221,7.24,50.15,35,Normal,No
259,17.48,49.97,50,Overload,Yes
110,3.98,49.31,28,Undervoltage,Yes
283,5.08,50.1,37,Overvoltage,Yes
179,2.33,49.28,27,Undervoltage,Yes
15,0.0,0.0,29,Line Break,Yes
119,4.36,49.79,27,Undervoltage,Yes
226,4.46,50.1,27,Normal,No
250,11.53,50.15,46,Overload,Yes
244,15.39,49.91,51,Overload,Yes
15,0.0,0.0,21,Line Break,Yes
5,0.0,0.0,22,Line Break,Yes
238,7.1,49.89,25,Normal,No
295,6.5,50.53,38,Overvoltage,Yes
7,0.0,0.0,21,Line Break,Yes
223,5.41,50.0,27,Normal,No
231,3.47,49.87,32,Normal,No
275,9.2,50.81,44,Overvoltage,Yes
250,10.21,50.19,48,Overload,Yes
293,6.12,50.82,30,Overvoltage,Yes
299,8.44,50.53,37,Overvoltage,Yes
229,4.14,50.04,28,Normal,No
20,0.0,0.0,21,Line Break,Yes
267,6.88,50.54,41,Overvoltage,Yes
240,6.58,49.9,25,Normal,No
236,4.6,49.8,29,Normal,No
272,6.36,50.39,43,Overvoltage,Yes
284,6.54,50.65,44,Overvoltage,Yes
254,19.05,50.11,46,Overload,Yes
265,5.22,50.3,31,Overvoltage,Yes
290,7.1,50.36,34,Overvoltage,Yes
138,3.88,49.39,26,Undervoltage,Yes
238,3.4,49.86,31,Normal,No
290,8.66,50.06,40,Overvoltage,Yes
267,8.49,50.42,30,Overvoltage,Yes
247,14.91,49.94,50,Overload,Yes
297,5.26,50.55,31,Overvoltage,Yes
171,2.46,49.19,27,Undervoltage,Yes
251,10.41,49.89,55,Overload,Yes
231,3.39,50.12,28,Normal,No
120,3.39,49.86,35,Undervoltage,Yes
11,0.0,0.0,26,Line Break,Yes
295,5.21,50.1,37,Overvoltage,Yes
256,14.21,49.94,47,Overload,Yes
234,4.66,50.13,25,Normal,No
229,4.26,50.02,27,Normal,No
260,19.65,49.91,45,Overload,Yes
276,8.31,50.09,35,Overvoltage,Yes
158,2.26,49.57,26,Undervoltage,Yes
220,3.01,50.17,26,Normal,No
285,9.3,50.09,45,Overvoltage,Yes
250,18.23,49.87,43,Overload,Yes
236,6.56,50.16,32,Normal,No
107,4.42,49.67,26,Undervoltage,Yes
129,5.21,49.94,32,Undervoltage,Yes
221,6.7,50.14,30,Normal,No
127,4.45,49.47,32,Undervoltage,Yes
275,6.32,50.42,43,Overvoltage,Yes
20,0.0,0.0,23,Line Break,Yes
243,17.32,49.94,42,Overload,Yes
175,5.75,49.36,34,Undervoltage,Yes
239,5.06,49.89,26,Normal,No
299,7.63,50.08,31,Overvoltage,Yes
18,0.0,0.0,25,Line Break,Yes
261,5.53,50.61,36,Overvoltage,Yes
240,16.77,49.89,46,Overload,Yes
17,0.0,0.0,26,Line Break,Yes
9,0.0,0.0,20,Line Break,Yes
272,7.09,50.65,42,Overvoltage,Yes
250,16.0,50.04,55,Overload,Yes
257,14.47,49.86,41,Overload,Yes
141,3.1,49.44,29,Undervoltage,Yes
16,0.0,0.0,29,Line Break,Yes
6,0.0,0.0,24,Line Break,Yes
107,4.49,49.31,33,Undervoltage,Yes
294,5.81,50.89,35,Overvoltage,Yes
264,7.82,50.31,30,Overvoltage,Yes
20,0.0,0.0,21,Line Break,Yes
260,11.91,49.98,55,Overload,Yes
16,0.0,0.0,20,Line Break,Yes
263,6.97,50.54,35,Overvoltage,Yes
3,0.0,0.0,26,Line Break,Yes
295,7.25,50.85,39,Overvoltage,Yes
238,6.84,50.15,27,Normal,No
229,4.67,49.99,26,Normal,No
297,5.23,50.26,39,Overvoltage,Yes
220,3.2,49.85,27,Normal,No
249,15.87,49.91,50,Overload,Yes
4,0.0,0.0,30,Line Break,Yes
255,12.37,49.96,47,Overload,Yes
235,4.2,50.03,27,Normal,No
159,2.91,49.87,28,Undervoltage,Yes
19,0.0,0.0,23,Line Break,Yes
105,5.55,49.85,32,Undervoltage,Yes
17,0.0,0.0,24,Line Break,Yes
257,11.4,49.85,51,Overload,Yes
141,4.98,49.88,29,Undervoltage,Yes
223,4.95,50.19,30,Normal,No
159,2.35,49.97,25,Undervoltage,Yes
236,6.42,49.95,25,Normal,No
248,14.85,50.02,53,Overload,Yes
229,3.64,50.12,34,Normal,No
242,12.25,49.95,44,Overload,Yes
175,2.51,49.77,26,Undervoltage,Yes
7,0.0,0.0,27,Line Break,Yes
232,6.15,49.95,33,Normal,No
121,3.29,49.21,32,Undervoltage,Yes
236,3.7,49.83,32,Normal,No
249,13.4,50.15,46,Overload,Yes
11,0.0,0.0,24,Line Break,Yes
19,0.0,0.0,29,Line Break,Yes
239,3.04,49.99,26,Normal,No
116,2.97,49.48,34,Undervoltage,Yes
121,5.23,49.19,29,Undervoltage,Yes
286,7.03,50.88,32,Overvoltage,Yes
16,0.0,0.0,28,Line Break,Yes
145,3.48,49.55,30,Undervoltage,Yes
156,2.7,50.0,28,Undervoltage,Yes
4,0.0,0.0,20,Line Break,Yes
16,0.0,0.0,28,Line Break,Yes
1,0.0,0.0,23,Line Break,Yes
257,12.41,49.94,48,Overload,Yes
260,16.53,49.9,52,Overload,Yes
264,8.45,50.24,38,Overvoltage,Yes
8,0.0,0.0,21,Line Break,Yes
222,3.65,49.95,27,Normal,No
231,3.33,49.94,28,Normal,No
20,0.0,0.0,28,Line Break,Yes
13,0.0,0.0,22,Line Break,Yes
131,2.43,49.65,25,Undervoltage,Yes
18,0.0,0.0,21,Line Break,Yes
10,0.0,0.0,22,Line Break,Yes
231,6.88,49.82,33,Normal,No
265,8.8,50.39,34,Overvoltage,Yes
296,9.2,50.8,42,Overvoltage,Yes
7,0.0,0.0,23,Line Break,Yes
18,0.0,0.0,28,Line Break,Yes
285,6.06,50.44,40,Overvoltage,Yes
249,18.48,49.99,52,Overload,Yes
157,2.33,49.25,32,Undervoltage,Yes
232,5.22,50.09,27,Normal,No
235,6.05,49.97,27,Normal,No
15,0.0,0.0,24,Line Break,Yes
253,15.1,49.91,55,Overload,Yes
13,0.0,0.0,21,Line Break,Yes
264,6.82,50.1,39,Overvoltage,Yes
300,9.15,50.25,39,Overvoltage,Yes
242,11.65,49.91,51,Overload,Yes
0,0.0,0.0,21,Line Break,Yes
237,3.98,50.08,30,Normal,No
117,2.39,49.15,31,Undervoltage,Yes
15,0.0,0.0,24,Line Break,Yes
159,3.34,49.39,34,Undervoltage,Yes
131,4.44,49.11,33,Undervoltage,Yes
163,2.6,49.97,33,Undervoltage,Yes
240,18.53,49.94,55,Overload,Yes
0,0.0,0.0,27,Line Break,Yes
228,3.85,49.81,34,Normal,No
3,0.0,0.0,25,Line Break,Yes
4,0.0,0.0,22,Line Break,Yes
18,0.0,0.0,22,Line Break,Yes
268,8.68,51.0,38,Overvoltage,Yes
289,6.76,50.01,39,Overvoltage,Yes
6,0.0,0.0,23,Line Break,Yes
231,3.07,49.84,32,Normal,No
237,4.64,50.07,34,Normal,No
112,2.4,49.08,27,Undervoltage,Yes
273,7.29,50.31,37,Overvoltage,Yes
239,7.17,50.12,35,Normal,No
11,0.0,0.0,29,Line Break,Yes
13,0.0,0.0,30,Line Break,Yes
224,6.0,50.16,31,Normal,No
299,9.77,50.32,40,Overvoltage,Yes
6,0.0,0.0,30,Line Break,Yes
7,0.0,0.0,20,Line Break,Yes
169,2.06,49.32,25,Undervoltage,Yes
12,0.0,0.0,23,Line Break,Yes
